grupo,selecao,status_lista,tipo_lista,data_anuncio,posicao,jogador,clube,fonte,observacao
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Defensor,Saul Salcedo,Newells Old Boys,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Alvaro Campuzano,Libertad,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Andrés Cubas,Vancouver Whitecaps,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Braian Ojeda,Orlando City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Damián Bobadilla,Sao Paulo,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Diego Gonzalez,Atlas,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Diego Gómez,Brighton & Hove Albion,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Enso González,Wolverhampton Wanderers,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Hugo Cuenca,Burgos,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Kaku,Al Ain,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Lucas Romero,Universidad de Chile,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Mathías Villasanti,Gremio,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Matías Galarza,Atlanta United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Mauricio Magalhaes,Palmeiras,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Miguel Almirón,Atlanta United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Ramón Sosa,Palmeiras,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Robert Piris Da Motta,Cerro Porteno,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Meio-campista,Ruben Lezcano,Olimpia,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Adam Bareiro,Boca Juniors,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Adrian Alcaraz,Olimpia,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Alex Arce,Independiente Rivadavia,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Antonio Sanabria,Cremonese,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Carlos Gonzalez,Independiente del Valle,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Gabriel Avalos,Independiente,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Gustavo Caballero,Portsmouth,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Isidro Pitta,Red Bull Bragantino,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Julio Enciso,Strasbourg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Lorenzo Melgarejo,Libertad,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Oscar Romero,Huracan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Robert Morales,UNAM,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Rodney Redes,LDU Quito,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Ronaldo Martinez,Talleres,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Paraguay,PUBLICADA,preliminar,2026-05-12,Atacante,Ángel Romero,Boca Juniors,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Goleiro,Altay Bayindir,Man United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Goleiro,Ersin Destanoglou,Besiktas,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Goleiro,Mert Gunok,Fenerbahce,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Goleiro,Muhammed Sengezer,Istanbul Basaksehir,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Goleiro,Ugurcan Cakir,Galatasaray,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Abdulkerim Bardakci,Galatasaray,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Ahmetcan Kaplan,NEC Nijmegen,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Caglar Soyuncu,Fenerbahce,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Eren Elmali,Galatasaray,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Ferdi Kadioglu,Brighton & Hove Albion,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Merih Demiral,Al-Ahli,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Mert Muldur,Fenerbahce,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Mustafa Eskihellac,Trabzonspor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Ozan Kabak,TSG Hoffenheim,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Samet Akaydin,Caykur Rizesport,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Yusuf Akcicek,Al-Hilal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Defensor,Zeki Celik,AS Roma,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Meio-campista,Atakan Karazor,VfB Stuttgart,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Meio-campista,Demir Ege Tiknaz,Besiktas,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Meio-campista,Hakan Calhanoglou,Inter Milan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Meio-campista,Ismail Yuksek,Fenerbahce,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Meio-campista,Kaan Ayhan,Galatasaray,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Meio-campista,Orkun Kokcu,Besiktas,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Meio-campista,Salih Ozcan,Borussia Dortmund,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Aral Simsir,Midtjylland,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Arda Guler,Real Madrid,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Baris Apler Yilmaz,Galatasaray,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Can Uzun,Eintracht Frankfurt,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Deniz Gul,Porto,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Irfan Can Kahveci,Kasimpasa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Kenan Yildiz,Juventus,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Kerem Akturkoglu,Fenerbahce,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Oguz Aydin,Fenerbahce,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Yunus Akgun,Galatasaray,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,Türkiye,PUBLICADA,preliminar,2026-05-18,Atacante,Yusuf Sari,Basaksehir,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Goleiro,Matt Turner,New England Revolution,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Goleiro,Matt Freese,New York City FC,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Goleiro,Patrick Schulte,Columbus Crew,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Goleiro,Chris Brady,Chicago Fire,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Tim Ream,Charlotte FC,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Antonee Robinson,Fulham,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Miles Robinson,FC Cincinnati,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Chris Richards,Crystal Palace,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Mark McKenzie,Toulouse,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Joe Scally,Borussia Monchengladbach,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Maximilian Arfsten,Columbus Crew,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Alex Freeman,Villarreal,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Defensor,Auston Trusty,Celtic,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Meio-campista,Weston McKennie,Juventus,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Meio-campista,Cristian Roldan,Seattle Sounders,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Meio-campista,Giovanni Reyna,Borussia Monchengladbach,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Meio-campista,Malik Tillman,Bayer Leverkusen,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Meio-campista,Johnny Cardoso,Atletico Madrid,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
D,United States,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,convocacao_marco,2026-03-24,Meio-campista,Aidan Morris,Middlesbrough,https://www.fourfourtwo.com/team/united-states-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
